9.51909e+02	7.93098e-02	6.80273e-22	1.97831e-21
9.52108e+02	8.01954e-02	6.88593e-22	1.98144e-21
9.52308e+02	8.11025e-02	6.97114e-22	1.98487e-21
9.52508e+02	8.13879e-02	7.00303e-22	1.97299e-21
9.52708e+02	8.28827e-02	7.13916e-22	1.99021e-21
9.52908e+02	8.29681e-02	7.15402e-22	1.97341e-21
9.53108e+02	8.40033e-02	7.25090e-22	1.97914e-21
9.53307e+02	8.46154e-02	7.31141e-22	1.97471e-21
9.53507e+02	8.62202e-02	7.45790e-22	1.99315e-21
9.53707e+02	8.81111e-02	7.62947e-22	2.01763e-21
9.53907e+02	9.13854e-02	7.92130e-22	2.07285e-21
9.54107e+02	9.19242e-02	7.97637e-22	2.06539e-21
9.54307e+02	9.34402e-02	8.11642e-22	2.07965e-21
9.54506e+02	9.50811e-02	8.26762e-22	2.09622e-21
9.54706e+02	9.68463e-02	8.42995e-22	2.11502e-21
9.54906e+02	1.00671e-01	8.77203e-22	2.17783e-21
9.55106e+02	1.03401e-01	9.01939e-22	2.21583e-21
9.55306e+02	1.05302e-01	9.19489e-22	2.23534e-21
9.55506e+02	1.09653e-01	9.58479e-22	2.30579e-21
9.55705e+02	1.13522e-01	9.93344e-22	2.36472e-21
9.55905e+02	1.16684e-01	1.02208e-21	2.40773e-21
9.56105e+02	1.20032e-01	1.05250e-21	2.45354e-21
9.56305e+02	1.22651e-01	1.07660e-21	2.48354e-21
9.56505e+02	1.26545e-01	1.11194e-21	2.53832e-21
9.56705e+02	1.31655e-01	1.15806e-21	2.61606e-21
9.56904e+02	1.37061e-01	1.20687e-21	2.69794e-21
9.57104e+02	1.42809e-01	1.25880e-21	2.78472e-21
9.57304e+02	1.47843e-01	1.30453e-21	2.85587e-21
9.57504e+02	1.50790e-01	1.33194e-21	2.88553e-21
9.57704e+02	1.55387e-01	1.37397e-21	2.94565e-21
9.57904e+02	1.58429e-01	1.40234e-21	2.97521e-21
9.58103e+02	1.64220e-01	1.45511e-21	3.05511e-21
9.58303e+02	1.68779e-01	1.49707e-21	3.11057e-21
9.58503e+02	1.73411e-01	1.53977e-21	3.16607e-21
9.58703e+02	1.76752e-01	1.57108e-21	3.19693e-21
9.58903e+02	1.79370e-01	1.59601e-21	3.21398e-21
9.59103e+02	1.81827e-01	1.61956e-21	3.22760e-21
9.59302e+02	1.83293e-01	1.63433e-21	3.22327e-21
9.59502e+02	1.84081e-01	1.64306e-21	3.20694e-21
9.59702e+02	1.85032e-01	1.65328e-21	3.19346e-21
9.59902e+02	1.84990e-01	1.65463e-21	3.16299e-21
9.60102e+02	1.87525e-01	1.67905e-21	3.17648e-21
9.60302e+02	1.85045e-01	1.65858e-21	3.10529e-21
9.60501e+02	1.82877e-01	1.64085e-21	3.04035e-21
9.60701e+02	1.81473e-01	1.62996e-21	2.98896e-21
9.60901e+02	1.78671e-01	1.60646e-21	2.91545e-21
9.61101e+02	1.75070e-01	1.57572e-21	2.83014e-21
9.61301e+02	1.71588e-01	1.54599e-21	2.74808e-21
9.61501e+02	1.70529e-01	1.53805e-21	2.70576e-21
9.61700e+02	1.67560e-01	1.51285e-21	2.63399e-21
9.61900e+02	1.65241e-01	1.49346e-21	2.57343e-21
9.62100e+02	1.62451e-01	1.46978e-21	2.50652e-21
9.62300e+02	1.58776e-01	1.43802e-21	2.42712e-21
9.62500e+02	1.55344e-01	1.40841e-21	2.35266e-21
9.62700e+02	1.51257e-01	1.37278e-21	2.26954e-21
9.62899e+02	1.48067e-01	1.34523e-21	2.20112e-21
9.63099e+02	1.47300e-01	1.33964e-21	2.16945e-21
9.63299e+02	1.44734e-01	1.31768e-21	2.11195e-21
9.63499e+02	1.43141e-01	1.30453e-21	2.06939e-21
9.63699e+02	1.39826e-01	1.27565e-21	2.00280e-21
9.63898e+02	1.37504e-01	1.25576e-21	1.95134e-21
9.64098e+02	1.36086e-01	1.24410e-21	1.91339e-21
9.64298e+02	1.33268e-01	1.21961e-21	1.85648e-21
9.64498e+02	1.31315e-01	1.20298e-21	1.81240e-21
